-3.0e0 -3.0e0 6.14397e-6 6.14397e-6
-2.8461552e0 -3.0e0 1.510242e-5 1.510242e-5
-2.6923105e0 -3.0e0 3.540776e-5 3.540776e-5
-2.5384657e0 -3.0e0 7.91758e-5 7.91758e-5
-2.384621e0 -3.0e0 1.688565e-4 1.688565e-4
-2.2307762e0 -3.0e0 3.434695e-4 3.434695e-4
-2.0769315e0 -3.0e0 6.663594e-4 6.663594e-4
-1.9230867e0 -3.0e0 1.232997e-3 1.232997e-3
-1.769242e0 -3.0e0 2.176036e-3 2.176036e-3
-1.6153972e0 -3.0e0 3.662723e-3 3.662723e-3
-1.4615524e0 -3.0e0 5.880177e-3 5.880177e-3
-1.3077077e0 -3.0e0 9.003615e-3 9.003615e-3
-1.1538629e0 -3.0e0 1.314859e-2 1.314859e-2
-1.0000182e0 -3.0e0 1.831447e-2 1.831447e-2
-8.461734e-1 -3.0e0 2.433017e-2 2.433017e-2
-6.923285e-1 -3.0e0 3.08272e-2 3.08272e-2
-5.3848361e-1 -3.0e0 3.725404e-2 3.725404e-2
-3.8463872e-1 -3.0e0 4.293884e-2 4.293884e-2
-2.3079382e-1 -3.0e0 4.720282e-2 4.720282e-2
-7.694893e-2 -3.0e0 4.949182e-2 4.949182e-2
7.689597e-2 -3.0e0 4.949182e-2 4.949182e-2
2.3074086e-1 -3.0e0 4.720406e-2 4.720406e-2
3.8458575e-1 -3.0e0 4.294064e-2 4.294064e-2
5.3843065e-1 -3.0e0 3.725623e-2 3.725623e-2
6.9227554e-1 -3.0e0 3.082968e-2 3.082968e-2
8.4612044e-1 -3.0e0 2.433202e-2 2.433202e-2
9.9996533e-1 -3.0e0 1.83162e-2 1.83162e-2
1.15381023e0 -3.0e0 1.315004e-2 1.315004e-2
1.307655e0 -3.0e0 9.004915e-3 9.004915e-3
1.4614998e0 -3.0e0 5.881088e-3 5.881088e-3
1.6153445e0 -3.0e0 3.663359e-3 3.663359e-3
1.7691893e0 -3.0e0 2.176425e-3 2.176425e-3
1.923034e0 -3.0e0 1.233244e-3 1.233244e-3
2.0768788e0 -3.0e0 6.665033e-4 6.665033e-4
2.2307236e0 -3.0e0 3.435547e-4 3.435547e-4
2.3845683e0 -3.0e0 1.688968e-4 1.688968e-4
2.5384131e0 -3.0e0 7.919676e-5 7.919676e-5
2.6922578e0 -3.0e0 3.541791e-5 3.541791e-5
2.8461026e0 -3.0e0 1.510693e-5 1.510693e-5
2.9999474e0 -3.0e0 6.145847e-6 6.145847e-6

-3.0e0 -2.8461552e0 7.165749e-6 7.165749e-6
-2.8461552e0 -2.8461552e0 1.761436e-5 1.761436e-5
-2.6923105e0 -2.8461552e0 4.129613e-5 4.129613e-5
-2.5384657e0 -2.8461552e0 9.234315e-5 9.234315e-5
-2.384621e0 -2.8461552e0 1.969377e-4 1.969377e-4
-2.2307762e0 -2.8461552e0 4.006006e-4 4.006006e-4
-2.0769315e0 -2.8461552e0 7.771806e-4 7.771806e-4
-1.9230867e0 -2.8461552e0 1.438051e-3 1.438051e-3
-1.769242e0 -2.8461552e0 2.537936e-3 2.537936e-3
-1.6153972e0 -2.8461552e0 4.271931e-3 4.271931e-3
-1.4615524e0 -2.8461552e0 6.858154e-3 6.858154e-3
-1.3077077e0 -2.8461552e0 1.050073e-2 1.050073e-2
-1.1538629e0 -2.8461552e0 1.533551e-2 1.533551e-2
-1.0000182e0 -2.8461552e0 2.136026e-2 2.136026e-2
-8.461734e-1 -2.8461552e0 2.837642e-2 2.837642e-2
-6.923285e-1 -2.8461552e0 3.595456e-2 3.595456e-2
-5.3848361e-1 -2.8461552e0 4.344926e-2 4.344926e-2
-3.8463872e-1 -2.8461552e0 5.008043e-2 5.008043e-2
-2.3079382e-1 -2.8461552e0 5.505392e-2 5.505392e-2
-7.694893e-2 -2.8461552e0 5.772273e-2 5.772273e-2
7.689597e-2 -2.8461552e0 5.772328e-2 5.772328e-2
2.3074086e-1 -2.8461552e0 5.505472e-2 5.505472e-2
3.8458575e-1 -2.8461552e0 5.008179e-2 5.008179e-2
5.3843065e-1 -2.8461552e0 4.345221e-2 4.345221e-2
6.9227554e-1 -2.8461552e0 3.595694e-2 3.595694e-2
8.4612044e-1 -2.8461552e0 2.837901e-2 2.837901e-2
9.9996533e-1 -2.8461552e0 2.136246e-2 2.136246e-2
1.15381023e0 -2.8461552e0 1.533737e-2 1.533737e-2
1.307655e0 -2.8461552e0 1.050223e-2 1.050223e-2
1.4614998e0 -2.8461552e0 6.859183e-3 6.859183e-3
1.6153445e0 -2.8461552e0 4.27262e-3 4.27262e-3
1.7691893e0 -2.8461552e0 2.538393e-3 2.538393e-3
1.923034e0 -2.8461552e0 1.43834e-3 1.43834e-3
2.0768788e0 -2.8461552e0 7.773582e-4 7.773582e-4
2.2307236e0 -2.8461552e0 4.006915e-4 4.006915e-4
2.3845683e0 -2.8461552e0 1.9699e-4 1.9699e-4
2.5384131e0 -2.8461552e0 9.236862e-5 9.236862e-5
2.6922578e0 -2.8461552e0 4.130818e-5 4.130818e-5
2.8461026e0 -2.8461552e0 1.761934e-5 1.761934e-5
2.9999474e0 -2.8461552e0 7.167982e-6 7.167982e-6

-3.0e0 -2.6923105e0 8.357524e-6 8.357524e-6
-2.8461552e0 -2.6923105e0 2.054393e-5 2.054393e-5
-2.6923105e0 -2.6923105e0 4.81641e-5 4.81641e-5
-2.5384657e0 -2.6923105e0 1.07698e-4 1.07698e-4
-2.384621e0 -2.6923105e0 2.296928e-4 2.296928e-4
-2.2307762e0 -2.6923105e0 4.672249e-4 4.672249e-4
-2.0769315e0 -2.6923105e0 9.06447e-4 9.06447e-4
-1.9230867e0 -2.6923105e0 1.67721e-3 1.67721e-3
-1.769242e0 -2.6923105e0 2.960014e-3 2.960014e-3
-1.6153972e0 -2.6923105e0 4.98238e-3 4.98238e-3
-1.4615524e0 -2.6923105e0 7.998694e-3 7.998694e-3
-1.3077077e0 -2.6923105e0 1.224734e-2 1.224734e-2
-1.1538629e0 -2.6923105e0 1.788579e-2 1.788579e-2
-1.0000182e0 -2.6923105e0 2.491246e-2 2.491246e-2
-8.461734e-1 -2.6923105e0 3.309567e-2 3.309567e-2
-6.923285e-1 -2.6923105e0 4.193375e-2 4.193375e-2
-5.3848361e-1 -2.6923105e0 5.067654e-2 5.067654e-2
-3.8463872e-1 -2.6923105e0 5.840895e-2 5.840895e-2
-2.3079382e-1 -2.6923105e0 6.420972e-2 6.420972e-2
-7.694893e-2 -2.6923105e0 6.732295e-2 6.732295e-2
7.689597e-2 -2.6923105e0 6.732295e-2 6.732295e-2
2.3074086e-1 -2.6923105e0 6.4212e-2 6.4212e-2
3.8458575e-1 -2.6923105e0 5.841177e-2 5.841177e-2
5.3843065e-1 -2.6923105e0 5.067862e-2 5.067862e-2
6.9227554e-1 -2.6923105e0 4.193692e-2 4.193692e-2
8.4612044e-1 -2.6923105e0 3.30988e-2 3.30988e-2
9.9996533e-1 -2.6923105e0 2.491502e-2 2.491502e-2
1.15381023e0 -2.6923105e0 1.788794e-2 1.788794e-2
1.307655e0 -2.6923105e0 1.224904e-2 1.224904e-2
1.4614998e0 -2.6923105e0 7.999913e-3 7.999913e-3
1.6153445e0 -2.6923105e0 4.983209e-3 4.983209e-3
1.7691893e0 -2.6923105e0 2.960533e-3 2.960533e-3
1.923034e0 -2.6923105e0 1.67757e-3 1.67757e-3
2.0768788e0 -2.6923105e0 9.066368e-4 9.066368e-4
2.2307236e0 -2.6923105e0 4.673265e-4 4.673265e-4
2.3845683e0 -2.6923105e0 2.297508e-4 2.297508e-4
2.5384131e0 -2.6923105e0 1.077283e-4 1.077283e-4
2.6922578e0 -2.6923105e0 4.81778e-5 4.81778e-5
2.8461026e0 -2.6923105e0 2.054964e-5 2.054964e-5
2.9999474e0 -2.6923105e0 8.36009e-6 8.36009e-6

-3.0e0 -2.5384657e0 9.747409e-6 9.747409e-6
-2.8461552e0 -2.5384657e0 2.396024e-5 2.396024e-5
-2.6923105e0 -2.5384657e0 5.617491e-5 5.617491e-5
-2.5384657e0 -2.5384657e0 1.25611e-4 1.25611e-4
-2.384621e0 -2.5384657e0 2.678923e-4 2.678923e-4
-2.2307762e0 -2.5384657e0 5.449219e-4 5.449219e-4
-2.0769315e0 -2.5384657e0 1.057158e-3 1.057158e-3
-1.9230867e0 -2.5384657e0 1.956161e-3 1.956161e-3
-1.769242e0 -2.5384657e0 3.45226e-3 3.45226e-3
-1.6153972e0 -2.5384657e0 5.810982e-3 5.810982e-3
-1.4615524e0 -2.5384657e0 9.32895e-3 9.32895e-3
-1.3077077e0 -2.5384657e0 1.428418e-2 1.428418e-2
-1.1538629e0 -2.5384657e0 2.086021e-2 2.086021e-2
-1.0000182e0 -2.5384657e0 2.905603e-2 2.905603e-2
-8.461734e-1 -2.5384657e0 3.85998e-2 3.85998e-2
-6.923285e-1 -2.5384657e0 4.890771e-2 4.890771e-2
-5.3848361e-1 -2.5384657e0 5.910422e-2 5.910422e-2
-3.8463872e-1 -2.5384657e0 6.81228e-2 6.81228e-2
-2.3079382e-1 -2.5384657e0 7.488824e-2 7.488824e-2
-7.694893e-2 -2.5384657e0 7.851886e-2 7.851886e-2
7.689597e-2 -2.5384657e0 7.852048e-2 7.852048e-2
2.3074086e-1 -2.5384657e0 7.489053e-2 7.489053e-2
3.8458575e-1 -2.5384657e0 6.812602e-2 6.812602e-2
5.3843065e-1 -2.5384657e0 5.910742e-2 5.910742e-2
6.9227554e-1 -2.5384657e0 4.891118e-2 4.891118e-2
8.4612044e-1 -2.5384657e0 3.860342e-2 3.860342e-2
9.9996533e-1 -2.5384657e0 2.905916e-2 2.905916e-2
1.15381023e0 -2.5384657e0 2.086311e-2 2.086311e-2
1.307655e0 -2.5384657e0 1.428606e-2 1.428606e-2
1.4614998e0 -2.5384657e0 9.330319e-3 9.330319e-3
1.6153445e0 -2.5384657e0 5.812044e-3 5.812044e-3
1.7691893e0 -2.5384657e0 3.452904e-3 3.452904e-3
1.923034e0 -2.5384657e0 1.956549e-3 1.956549e-3
2.0768788e0 -2.5384657e0 1.05741e-3 1.05741e-3
2.2307236e0 -2.5384657e0 5.45058e-4 5.45058e-4
2.3845683e0 -2.5384657e0 2.679576e-4 2.679576e-4
2.5384131e0 -2.5384657e0 1.256436e-4 1.256436e-4
2.6922578e0 -2.5384657e0 5.619131e-5 5.619131e-5
2.8461026e0 -2.5384657e0 2.396767e-5 2.396767e-5
2.9999474e0 -2.5384657e0 9.750577e-6 9.750577e-6

-3.0e0 -2.384621e0 1.136823e-5 1.136823e-5
-2.8461552e0 -2.384621e0 2.79453e-5 2.79453e-5
-2.6923105e0 -2.384621e0 6.551704e-5 6.551704e-5
-2.5384657e0 -2.384621e0 1.46501e-4 1.46501e-4
-2.384621e0 -2.384621e0 3.124469e-4 3.124469e-4
-2.2307762e0 -2.384621e0 6.355554e-4 6.355554e-4
-2.0769315e0 -2.384621e0 1.232982e-3 1.232982e-3
-1.9230867e0 -2.384621e0 2.281502e-3 2.281502e-3
-1.769242e0 -2.384621e0 4.026463e-3 4.026463e-3
-1.6153972e0 -2.384621e0 6.777422e-3 6.777422e-3
-1.4615524e0 -2.384621e0 1.088045e-2 1.088045e-2
-1.3077077e0 -2.384621e0 1.665958e-2 1.665958e-2
-1.1538629e0 -2.384621e0 2.432968e-2 2.432968e-2
-1.0000182e0 -2.384621e0 3.388805e-2 3.388805e-2
-8.461734e-1 -2.384621e0 4.501903e-2 4.501903e-2
-6.923285e-1 -2.384621e0 5.704181e-2 5.704181e-2
-5.3848361e-1 -2.384621e0 6.89331e-2 6.89331e-2
-3.8463872e-1 -2.384621e0 7.945349e-2 7.945349e-2
-2.3079382e-1 -2.384621e0 8.734315e-2 8.734315e-2
-7.694893e-2 -2.384621e0 9.157684e-2 9.157684e-2
7.689597e-2 -2.384621e0 9.157867e-2 9.157867e-2
2.3074086e-1 -2.384621e0 8.734468e-2 8.734468e-2
3.8458575e-1 -2.384621e0 7.945593e-2 7.945593e-2
5.3843065e-1 -2.384621e0 6.893755e-2 6.893755e-2
6.9227554e-1 -2.384621e0 5.704642e-2 5.704642e-2
8.4612044e-1 -2.384621e0 4.502353e-2 4.502353e-2
9.9996533e-1 -2.384621e0 3.389185e-2 3.389185e-2
1.15381023e0 -2.384621e0 2.433267e-2 2.433267e-2
1.307655e0 -2.384621e0 1.666167e-2 1.666167e-2
1.4614998e0 -2.384621e0 1.088205e-2 1.088205e-2
1.6153445e0 -2.384621e0 6.778589e-3 6.778589e-3
1.7691893e0 -2.384621e0 4.027231e-3 4.027231e-3
1.923034e0 -2.384621e0 2.28193e-3 2.28193e-3
2.0768788e0 -2.384621e0 1.233253e-3 1.233253e-3
2.2307236e0 -2.384621e0 6.35701e-4 6.35701e-4
2.3845683e0 -2.384621e0 3.125233e-4 3.125233e-4
2.5384131e0 -2.384621e0 1.465408e-4 1.465408e-4
2.6922578e0 -2.384621e0 6.553598e-5 6.553598e-5
2.8461026e0 -2.384621e0 2.795346e-5 2.795346e-5
2.9999474e0 -2.384621e0 1.1372e-5 1.1372e-5

-3.0e0 -2.2307762e0 1.325902e-5 1.325902e-5
-2.8461552e0 -2.2307762e0 3.259277e-5 3.259277e-5
-2.6923105e0 -2.2307762e0 7.641412e-5 7.641412e-5
-2.5384657e0 -2.2307762e0 1.708655e-4 1.708655e-4
-2.384621e0 -2.2307762e0 3.644095e-4 3.644095e-4
-2.2307762e0 -2.2307762e0 7.412479e-4 7.412479e-4
-2.0769315e0 -2.2307762e0 1.438051e-3 1.438051e-3
-1.9230867e0 -2.2307762e0 2.660939e-3 2.660939e-3
-1.769242e0 -2.2307762e0 4.696089e-3 4.696089e-3
-1.6153972e0 -2.2307762e0 7.904567e-3 7.904567e-3
-1.4615524e0 -2.2307762e0 1.26898e-2 1.26898e-2
