-3.0e0 -3.0e0 6.4e1 6.4e1
-2.8461552e0 -3.0e0 5.6804773e1 5.6804773e1
-2.6923105e0 -3.0e0 4.99883179e1 4.99883179e1
-2.5384657e0 -3.0e0 4.3550476e1 4.3550476e1
-2.384621e0 -3.0e0 3.74913208e1 3.74913208e1
-2.2307762e0 -3.0e0 3.18108765e1 3.18108765e1
-2.0769315e0 -3.0e0 2.65091675e1 2.65091675e1
-1.9230867e0 -3.0e0 2.15860962e1 2.15860962e1
-1.769242e0 -3.0e0 1.70417236e1 1.70417236e1
-1.6153972e0 -3.0e0 1.28760742e1 1.28760742e1
-1.4615524e0 -3.0e0 9.0890869e0 9.0890869e0
-1.3077077e0 -3.0e0 5.68078613e0 5.68078613e0
-1.1538629e0 -3.0e0 2.6512085e0 2.6512085e0
-1.0000182e0 -3.0e0 2.92800049e-4 2.92800049e-4
-8.461734e-1 -3.0e0 -2.27192505e0 -2.27192505e0
-6.923285e-1 -3.0e0 -4.16545044e0 -4.16545044e0
-5.3848361e-1 -3.0e0 -5.6802832e0 -5.6802832e0
-3.8463872e-1 -3.0e0 -6.81642456e0 -6.81642456e0
-2.3079382e-1 -3.0e0 -7.57387451e0 -7.57387451e0
-7.694893e-2 -3.0e0 -7.95263184e0 -7.95263184e0
7.689597e-2 -3.0e0 -7.95269653e0 -7.95269653e0
2.3074086e-1 -3.0e0 -7.57406982e0 -7.57406982e0
3.8458575e-1 -3.0e0 -6.81675049e0 -6.81675049e0
5.3843065e-1 -3.0e0 -5.68073975e0 -5.68073975e0
6.9227554e-1 -3.0e0 -4.16603638e0 -4.16603638e0
8.4612044e-1 -3.0e0 -2.2726416e0 -2.2726416e0
9.9996533e-1 -3.0e0 -5.54400024e-4 -5.54400024e-4
1.15381023e0 -3.0e0 2.65021973e0 2.65021973e0
1.307655e0 -3.0e0 5.6796997e0 5.6796997e0
1.4614998e0 -3.0e0 9.0878662e0 9.0878662e0
1.6153445e0 -3.0e0 1.28746948e1 1.28746948e1
1.7691893e0 -3.0e0 1.70402466e1 1.70402466e1
1.923034e0 -3.0e0 2.1584497e1 2.1584497e1
2.0768788e0 -3.0e0 2.65073853e1 2.65073853e1
2.2307236e0 -3.0e0 3.1809021e1 3.1809021e1
2.3845683e0 -3.0e0 3.74893433e1 3.74893433e1
2.5384131e0 -3.0e0 4.35483032e1 4.35483032e1
2.6922578e0 -3.0e0 4.99860107e1 4.99860107e1
2.8461026e0 -3.0e0 5.6802417e1 5.6802417e1
2.9999474e0 -3.0e0 6.39975098e1 6.39975098e1

-3.0e0 -2.8461552e0 5.6804773e1 5.6804773e1
-2.8461552e0 -2.8461552e0 5.04184723e1 5.04184723e1
-2.6923105e0 -2.8461552e0 4.436836e1 4.436836e1
-2.5384657e0 -2.8461552e0 3.86542953e1 3.86542953e1
-2.384621e0 -2.8461552e0 3.32763431e1 3.32763431e1
-2.2307762e0 -2.8461552e0 2.82345251e1 2.82345251e1
-2.0769315e0 -2.8461552e0 2.3528863e1 2.3528863e1
-1.9230867e0 -2.8461552e0 1.91592702e1 1.91592702e1
-1.769242e0 -2.8461552e0 1.51258006e1 1.51258006e1
-1.6153972e0 -2.8461552e0 1.14284761e1 1.14284761e1
-1.4615524e0 -2.8461552e0 8.0672424e0 8.0672424e0
-1.3077077e0 -2.8461552e0 5.04212134e0 5.04212134e0
-1.1538629e0 -2.8461552e0 2.35314525e0 2.35314525e0
-1.0000182e0 -2.8461552e0 2.59881879e-4 2.59881879e-4
-8.461734e-1 -2.8461552e0 -2.01650291e0 -2.01650291e0
-6.923285e-1 -2.8461552e0 -3.6971479e0 -3.6971479e0
-5.3848361e-1 -2.8461552e0 -5.04167496e0 -5.04167496e0
-3.8463872e-1 -2.8461552e0 -6.05008514e0 -6.05008514e0
-2.3079382e-1 -2.8461552e0 -6.72237846e0 -6.72237846e0
-7.694893e-2 -2.8461552e0 -7.05855383e0 -7.05855383e0
7.689597e-2 -2.8461552e0 -7.05861125e0 -7.05861125e0
2.3074086e-1 -2.8461552e0 -6.72255182e0 -6.72255182e0
3.8458575e-1 -2.8461552e0 -6.05037442e0 -6.05037442e0
5.3843065e-1 -2.8461552e0 -5.04208017e0 -5.04208017e0
6.9227554e-1 -2.8461552e0 -3.69766797e0 -3.69766797e0
8.4612044e-1 -2.8461552e0 -2.0171389e0 -2.0171389e0
9.9996533e-1 -2.8461552e0 -4.92071367e-4 -4.92071367e-4
1.15381023e0 -2.8461552e0 2.35226764e0 2.35226764e0
1.307655e0 -2.8461552e0 5.04115706e0 5.04115706e0
1.4614998e0 -2.8461552e0 8.0661589e0 8.0661589e0
1.6153445e0 -2.8461552e0 1.14272517e1 1.14272517e1
1.7691893e0 -2.8461552e0 1.51244896e1 1.51244896e1
1.923034e0 -2.8461552e0 1.91578508e1 1.91578508e1
2.0768788e0 -2.8461552e0 2.35272812e1 2.35272812e1
2.2307236e0 -2.8461552e0 2.82328783e1 2.82328783e1
2.3845683e0 -2.8461552e0 3.32745879e1 3.32745879e1
2.5384131e0 -2.8461552e0 3.86523668e1 3.86523668e1
2.6922578e0 -2.8461552e0 4.43663123e1 4.43663123e1
2.8461026e0 -2.8461552e0 5.04163812e1 5.04163812e1
2.9999474e0 -2.8461552e0 5.68025626e1 5.68025626e1

-3.0e0 -2.6923105e0 4.99883179e1 4.99883179e1
-2.8461552e0 -2.6923105e0 4.436836e1 4.436836e1
-2.6923105e0 -2.6923105e0 3.90442487e1 3.90442487e1
-2.5384657e0 -2.6923105e0 3.401586e1 3.401586e1
-2.384621e0 -2.6923105e0 2.92832509e1 2.92832509e1
-2.2307762e0 -2.6923105e0 2.48464406e1 2.48464406e1
-2.0769315e0 -2.6923105e0 2.07054482e1 2.07054482e1
-1.9230867e0 -2.6923105e0 1.68601974e1 1.68601974e1
-1.769242e0 -2.6923105e0 1.33107358e1 1.33107358e1
-1.6153972e0 -2.6923105e0 1.00570825e1 1.00570825e1
-1.4615524e0 -2.6923105e0 7.09919e0 7.09919e0
-1.3077077e0 -2.6923105e0 4.43707722e0 4.43707722e0
-1.1538629e0 -2.6923105e0 2.07077269e0 2.07077269e0
-1.0000182e0 -2.6923105e0 2.28696591e-4 2.28696591e-4
-8.461734e-1 -2.6923105e0 -1.77452673e0 -1.77452673e0
-6.923285e-1 -2.6923105e0 -3.25349782e0 -3.25349782e0
-5.3848361e-1 -2.6923105e0 -4.4366844e0 -4.4366844e0
-3.8463872e-1 -2.6923105e0 -5.32408746e0 -5.32408746e0
-2.3079382e-1 -2.6923105e0 -5.91570697e0 -5.91570697e0
-7.694893e-2 -2.6923105e0 -6.21154199e0 -6.21154199e0
7.689597e-2 -2.6923105e0 -6.21159253e0 -6.21159253e0
2.3074086e-1 -2.6923105e0 -5.91585953e0 -5.91585953e0
3.8458575e-1 -2.6923105e0 -5.32434203e0 -5.32434203e0
5.3843065e-1 -2.6923105e0 -4.437041e0 -4.437041e0
6.9227554e-1 -2.6923105e0 -3.25395547e0 -3.25395547e0
8.4612044e-1 -2.6923105e0 -1.77508641e0 -1.77508641e0
9.9996533e-1 -2.6923105e0 -4.33023822e-4 -4.33023822e-4
1.15381023e0 -2.6923105e0 2.0700004e0 2.0700004e0
1.307655e0 -2.6923105e0 4.43622865e0 4.43622865e0
1.4614998e0 -2.6923105e0 7.0982365e0 7.0982365e0
1.6153445e0 -2.6923105e0 1.00560052e1 1.00560052e1
1.7691893e0 -2.6923105e0 1.33095822e1 1.33095822e1
1.923034e0 -2.6923105e0 1.68589484e1 1.68589484e1
2.0768788e0 -2.6923105e0 2.07040562e1 2.07040562e1
2.2307236e0 -2.6923105e0 2.48449913e1 2.48449913e1
2.3845683e0 -2.6923105e0 2.92817062e1 2.92817062e1
2.5384131e0 -2.6923105e0 3.40141628e1 3.40141628e1
2.6922578e0 -2.6923105e0 3.90424467e1 3.90424467e1
2.8461026e0 -2.6923105e0 4.436652e1 4.436652e1
2.9999474e0 -2.6923105e0 4.99863727e1 4.99863727e1

-3.0e0 -2.5384657e0 4.3550476e1 4.3550476e1
-2.8461552e0 -2.5384657e0 3.86542953e1 3.86542953e1
-2.6923105e0 -2.5384657e0 3.401586e1 3.401586e1
-2.5384657e0 -2.5384657e0 2.9635062e1 2.9635062e1
-2.384621e0 -2.5384657e0 2.5511951e1 2.5511951e1
-2.2307762e0 -2.5384657e0 2.16465439e1 2.16465439e1
-2.0769315e0 -2.5384657e0 1.80388571e1 1.80388571e1
